id,company,state,website,email,score,source_kind,source_url,reasons
57,Capital City Signs,California,https://ccssac.com,micah@micahrich.com,60,visible,https://ccssac.com/contact,found as visible; visible page text; found on contact/about-style page
571,Etch It Up,Wyoming,https://etchitup.com/,info@etchitup.com,100,mailto,https://www.etchitup.com/about-2,found as mailto; mailto link; email domain matches website; useful contact role; found on contact/about-style page
573,Ricks Customs,Wyoming,https://rickscustomsllc.com/,rickscustomsllc@gmail.com,65,visible,https://www.rickscustomsllc.com/contact,found as visible; visible page text; common small-business mailbox; found on contact/about-style page
574,DS Laser Engraving,California,https://dslaserengraving.com/,info@dslaserengraving.com,100,mailto,https://dslaserengraving.com/,found as mailto; mailto link; email domain matches website; useful contact role
574,DS Laser Engraving,California,https://dslaserengraving.com/,dslaserengraving@gmail.com,80,mailto,https://www.dslaserengraving.com/support,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
575,HP Design,Texas,https://hpdesign.shop/,info@hpdesign.shop,100,mailto,https://hpdesign.shop/,found as mailto; mailto link; email domain matches website; useful contact role
579,Laser Light Engravers,California,https://laserlightusa.com/,shop1@laserlightusa.com,90,mailto,https://laserlightusa.com/,found as mailto; mailto link; email domain matches website
580,Alaska Life Designs,Alaska,https://alaskalifedesigns.com/,stoneycreekcharms@gmail.com,80,mailto,https://alaskalifedesigns.com/pages/contact-us,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
580,Alaska Life Designs,Alaska,https://alaskalifedesigns.com/,alaskalifedesigns@gmail.com,65,visible,https://alaskalifedesigns.com/pages/contact-us,found as visible; visible page text; common small-business mailbox; found on contact/about-style page
583,Alaska Burning Bear,Alaska,https://alaskaburningbear.com/,akburningbear@gmail.com,80,mailto,https://www.alaskaburningbear.com/about,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
585,Uneak Uniforms,California,https://uneakuniforms.com/,uneakcreations07@gmail.com,80,mailto,https://uneakuniforms.com/contact,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
588,Southwest Florida Laser Engraving,Florida,https://swfllaser.com/,scott@swfllaser.com,90,mailto,https://swfllaser.com/,found as mailto; mailto link; email domain matches website
589,PX3 Laser,Florida,https://px3laser.com/,px3laser@yahoo.com,80,mailto,http://px3laser.com/contact-us/,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
590,Georgia Engraving,Georgia,https://georgiaengraving.com/,orders@georgiaengraving.com,100,mailto,https://georgiaengraving.com/,found as mailto; mailto link; email domain matches website; useful contact role
592,CNC Woodarts Hawaii,Hawaii,https://cncwoodarts.com/,info@cncwoodarts.com,95,visible,https://cncwoodarts.com/pages/about-us,found as visible; visible page text; email domain matches website; useful contact role; found on contact/about-style page
593,Da Laser Guy,Hawaii,https://dalaserguy.com/,info@oahulaserengraving.com,85,mailto,https://dalaserguy.com/about.html,found as mailto; mailto link; useful contact role; found on contact/about-style page
593,Da Laser Guy,Hawaii,https://dalaserguy.com/,dalaserguy808@gmail.com,80,mailto,https://dalaserguy.com/contact.html,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
596,Ember & Spruce,Kansas,https://emberandspruce.com/,hello@emberandspruce.com,85,visible,https://emberandspruce.com/,found as visible; visible page text; email domain matches website; useful contact role
598,Engrave Everything,Maryland,https://engraveeverything.us/,info@engraveeverything.us,100,mailto,https://engraveeverything.us/,found as mailto; mailto link; email domain matches website; useful contact role
599,Cutting Edge Engraving,Minnesota,https://cuttingedge-engraving.net/,cuttingedgeengraving1956@gmail.com,80,mailto,https://www.cuttingedge-engraving.net/about,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
601,Red Barn Laser Engraving,Minnesota,https://redbarnle.com/,info@redbarnle.com,100,mailto,https://redbarnle.com/about,found as mailto; mailto link; email domain matches website; useful contact role; found on contact/about-style page
601,Red Barn Laser Engraving,Minnesota,https://redbarnle.com/,impallari@gmail.com,65,visible,https://redbarnle.com/about,found as visible; visible page text; common small-business mailbox; found on contact/about-style page
601,Red Barn Laser Engraving,Minnesota,https://redbarnle.com/,team@latofonts.com,60,visible,https://redbarnle.com/about,found as visible; visible page text; found on contact/about-style page
604,The Laser Man Workshop,New York,https://lasermanworkshop.com/,tinymonsters@protonmail.com,60,visible,https://lasermanworkshop.com/contact,found as visible; visible page text; found on contact/about-style page
605,AC One Laser Engraving,North Carolina,https://aconelaserengraving.com/,sales@aconelaserengraving.com,100,mailto,https://aconelaserengraving.com/,found as mailto; mailto link; email domain matches website; useful contact role
605,AC One Laser Engraving,North Carolina,https://aconelaserengraving.com/,williamsn766@gmail.com,80,mailto,https://www.aconelaserengraving.com/contact,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
606,Ostling's Laser Craft,North Carolina,https://ostlingslasercraft.com/,olcgifts@gmail.com,80,mailto,https://ostlingslasercraft.com/contact,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
606,Ostling's Laser Craft,North Carolina,https://ostlingslasercraft.com/,ostlingslasercraft@gmail.com,65,visible,https://ostlingslasercraft.com/contact,found as visible; visible page text; common small-business mailbox; found on contact/about-style page
607,Tri City Laser,North Carolina,https://tricitylaserinc.com/,info@tricitylaserinc.com,100,mailto,https://tricitylaserinc.com/,found as mailto; mailto link; email domain matches website; useful contact role
608,Wilmington Engraving,North Carolina,https://wilmingtonengraving.com/,matthew.c.hinson@gmail.com,70,mailto,https://wilmingtonengraving.com/,found as mailto; mailto link; common small-business mailbox
609,M3 Laser Engraving,Ohio,https://m3engraving.com/,sales@m3engraving.com,95,visible,https://m3engraving.com/contact,found as visible; visible page text; email domain matches website; useful contact role; found on contact/about-style page
611,Silsby Media,Oklahoma,https://silsbymedia.com/,mike@silsbymedia.com,100,mailto,https://www.silsbymedia.com/contact,found as mailto; mailto link; email domain matches website; found on contact/about-style page
611,Silsby Media,Oklahoma,https://silsbymedia.com/,sales@silsbymedia.com,100,mailto,https://www.silsbymedia.com/contact,found as mailto; mailto link; email domain matches website; useful contact role; found on contact/about-style page
612,Oregon Design Shop,Oregon,https://ordesignshop.com/,info@ordesignshop.com,100,mailto,https://ordesignshop.com/contact,found as mailto; mailto link; email domain matches website; useful contact role; found on contact/about-style page
613,Michener Sign,Pennsylvania,https://michenersign.com/,info@micheners.com,85,mailto,https://michenersign.com/contact,found as mailto; mailto link; useful contact role; found on contact/about-style page
614,LB3DR,Rhode Island,https://lb3dr.com/,sales@lb3dr.com,85,visible,https://lb3dr.com/,found as visible; visible page text; email domain matches website; useful contact role
616,Tennessee Silencer,Tennessee,https://tennesseesilencer.com/,sales@tennesseesilencer.com,100,mailto,https://tennesseesilencer.com/,found as mailto; mailto link; email domain matches website; useful contact role
617,Tennessee Arms Company,Tennessee,https://tnarmsco.com/,cs@tac-llc.com,60,visible,https://tnarmsco.com/services_7,found as visible; visible page text; found on contact/about-style page
617,Tennessee Arms Company,Tennessee,https://tnarmsco.com/,dave@tac-llc.com,60,visible,https://tnarmsco.com/services_7,found as visible; visible page text; found on contact/about-style page
618,BAR Engraving & Woodworks,Virginia,https://barengraving.com/,info@barengraving.com,85,visible,https://barengraving.com/,found as visible; visible page text; email domain matches website; useful contact role
619,Engraving Vancouver,Washington,https://engravingvancouver.com/,micah@micahrich.com,50,visible,https://engravingvancouver.com/,found as visible; visible page text
629,Laser Engrave Pro,British Columbia,https://laserengravepro.ca/,lengravepro@gmail.com,70,mailto,https://laserengravepro.ca/,found as mailto; mailto link; common small-business mailbox
629,Laser Engrave Pro,British Columbia,https://laserengravepro.ca/,impallari@gmail.com,55,visible,https://laserengravepro.ca/,found as visible; visible page text; common small-business mailbox
629,Laser Engrave Pro,British Columbia,https://laserengravepro.ca/,team@latofonts.com,50,visible,https://laserengravepro.ca/,found as visible; visible page text
630,The Engraving Studio,British Columbia,https://engravingstudio.ca/,sales@engravingstudio.ca,100,mailto,https://engravingstudio.ca/,found as mailto; mailto link; email domain matches website; useful contact role
631,Trophy Centre,British Columbia,https://trophycentre.ca/,sales@trophycentre.ca,100,mailto,https://trophycentre.ca/,found as mailto; mailto link; email domain matches website; useful contact role
631,Trophy Centre,British Columbia,https://trophycentre.ca/,sales@coronationrec.com,85,mailto,https://www.trophycentre.ca/contact-us/,found as mailto; mailto link; useful contact role; found on contact/about-style page
633,Etched Out Winnipeg,Manitoba,https://etchedoutlaserengraving.ca/,etchedout@shaw.ca,60,visible,https://etchedoutlaserengraving.ca/contact,found as visible; visible page text; found on contact/about-style page
635,Winnipeg Laser Engraving,Manitoba,https://winnipeglaserengraving.com/,winnipeglaserengraving@gmail.com,70,mailto,https://winnipeglaserengraving.com/,found as mailto; mailto link; common small-business mailbox
638,AKLASER,Ontario,https://aklaser.ca/,aklaser.ca@gmail.com,65,cloudflare,https://aklaser.ca/,found as cloudflare; cloudflare-protected email; common small-business mailbox
640,Artdeco Inc.,Ontario,https://artdecoinc.ca/,artdecoinc.ca@gmail.com,80,mailto,https://artdecoinc.ca/contact,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
641,Gravure Laser,Ontario,https://gravurelaser.ca/,sebastien@systana.com,75,mailto,https://gravurelaser.ca/en/contact,found as mailto; mailto link; found on contact/about-style page
641,Gravure Laser,Ontario,https://gravurelaser.ca/,sylvain@systana.com,75,mailto,https://gravurelaser.ca/contact,found as mailto; mailto link; found on contact/about-style page
642,KMX Laser,Ontario,https://kmxlaser.ca/,kmxlaser@gmail.com,80,mailto,https://www.kmxlaser.ca/contact,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
648,Janico Inc.,Quebec,https://janicoinc.ca/,contact@janico.ca,70,visible,https://janicoinc.ca/nous-contacter.php,found as visible; visible page text; useful contact role; found on contact/about-style page
648,Janico Inc.,Quebec,https://janicoinc.ca/,john.doe@exemple.com,60,visible,https://janicoinc.ca/nous-contacter.php,found as visible; visible page text; found on contact/about-style page
651,CD Engravings,Saskatchewan,https://c-d-custom-engraving.ca/,c.d.engravings.ca@gmail.com,80,mailto,https://c-d-custom-engraving.ca/contact.php,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
660,Print Promotion,Queensland,https://printpromotion.com.au/,hi@botsranoying.gov,60,visible,https://printpromotion.com.au/contact-print-promotion,found as visible; visible page text; found on contact/about-style page
660,Print Promotion,Queensland,https://printpromotion.com.au/,hi@botsranoying.gov.au,60,visible,https://printpromotion.com.au/contact-print-promotion,found as visible; visible page text; found on contact/about-style page
662,Adelaide Laser Engraving,South Australia,https://adelaidelaserengraving.com.au/,adelaideengraving@gmail.com,80,mailto,https://adelaidelaserengraving.com.au/contact,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
663,Evright Industrial,South Australia,https://evrightindustrial.com.au/,qld@evright.com,60,visible,https://evrightindustrial.com.au/contact,found as visible; visible page text; found on contact/about-style page
674,Atlantic Laser Works,New Brunswick,https://atlanticlaserworks.com/,atlanticlaserworks@hotmail.com,80,mailto,https://www.atlanticlaserworks.com/contact-us,found as mailto; mailto link; common small-business mailbox; found on contact/about-style page
674,Atlantic Laser Works,New Brunswick,https://atlanticlaserworks.com/,atlanticlaser21@outlook.com,70,mailto,https://atlanticlaserworks.com/,found as mailto; mailto link; common small-business mailbox
675,KB Etching Service,Newfoundland and Labrador,https://kbetching.ca/,kbetchingservice@gmail.com,70,mailto,https://kbetching.ca/,found as mailto; mailto link; common small-business mailbox
68,Laser Engraving Pros,Texas,https://lazerengravingpros.com/austin-custom-engraving/,info@rhobositsolutions.com,60,visible,https://lazerengravingpros.com/austin-custom-engraving/,found as visible; visible page text; useful contact role
86,Orlando Sign Company,Florida,https://www.orlandosigncompany.org,support@markmywordsmedia.com,70,visible,https://www.orlandosigncompany.org/terms-of-service/,found as visible; visible page text; useful contact role; found on contact/about-style page
